CUI_ID,Gene
C3146639,atg14
C1825502,atg16l1
C1825503,atg16l2
C2239907,atg2a
C1426760,atg2b
C1825493,atg3
C1825494,atg4a
C1427125,atg4b
C1825495,atg4c
C1825496,atg4d
C1825497,atg5
C1825498,atg7
C1825499,atg9a
C1825504,athl1
C0070926,atic
C1412625,atic
C1420348,atl1
C1428340,atl2
C1836273,atl3
C0004135,atm
C0103097,atm
C0678214,atm
C0919524,atm
C3711796,atm
C2239910,atmin
C1540211,atn1
C1412626,atoh1
C1422261,atoh7
C1428346,atoh8
C1412627,atox1
C1422052,atp10a
C1422053,atp10b
C1422057,atp10d
C1422060,atp11a
C1422061,atp11b
C1422062,atp11c
C1422211,atp12a
C1540214,atp13a1
C1540215,atp13a2
C1540216,atp13a3
C1540217,atp13a4
C1540218,atp13a5
C1412628,atp1a1
C1412629,atp1a2
C1412630,atp1a3
C1422389,atp1a4
C1412631,atp1b1
C1412632,atp1b2
C1412633,atp1b3
C1412635,atp1b4
C1412637,atp2a1
C1412638,atp2a2
C1567357,atp2a2
C1412639,atp2a3
C1412640,atp2b1
C1412641,atp2b2
C1412642,atp2b3
C1412643,atp2b4
C1421881,atp2c1
C1825505,atp2c2
C1412645,atp4a
C1412646,atp4b
C1412647,atp5a1
C1412653,atp5b
C1412656,atp5c1
C1412658,atp5d
C1412659,atp5e
C3815864,atp5e
C2681175,atp5ep2
C1412661,atp5f1
C1412662,atp5g1
C3146649,atp5g1p5
C1412663,atp5g2
C1412664,atp5g3
C1412666,atp5h
C1412667,atp5i
C1412668,atp5j
C1412669,atp5j2
C1422508,atp5l
C1421882,atp5l2
C1412671,atp5o
C1425783,atp5s
C2239957,atp5sl
C1412687,atp6ap1
C3811804,atp6ap1
C2681176,atp6ap1l
C1425435,atp6ap2
C1412685,atp6v0a1
C1425544,atp6v0a2
C1412686,atp6v0a4
C1412681,atp6v0b
C1412675,atp6v0c
C1422164,atp6v0d1
C1425406,atp6v0d2
C1825508,atp6v0e1
C1825509,atp6v0e2
C1412672,atp6v1a
C1412673,atp6v1b1
C1412674,atp6v1b2
C1412676,atp6v1c1
C1425404,atp6v1c2
C1422038,atp6v1d
C1412677,atp6v1e1
C1425331,atp6v1e2
C4521003,atp6v1e2
C1424580,atp6v1f
C1412684,atp6v1g1
C1412682,atp6v1g2
C1425405,atp6v1g3
C1425433,atp6v1h
C1412688,atp7a
C1412689,atp7b
C1422042,atp8a1
C1366628,atp8a2
C2744579,atp8a2
C1414614,atp8b1
C1422044,atp8b2
C1422045,atp8b3
C1422046,atp8b4
C1422050,atp9a
C1422051,atp9b
C1425787,atpaf1
C1425786,atpaf2
C1412690,atpif1
C1332120,atr
C1418580,atr
C1427242,atr
C3540546,atr
C3711837,atr
C3888213,atr
C1958487,atrip
C2243119,atrip
C1412696,atrn
C1428783,atrnl1
C1412697,atrx
C1845055,atrx
C2699992,atrx
C1538298,atxn1
C1538308,atxn10
C2239958,atxn1l
C1538299,atxn2
C1538300,atxn2l
C1538301,atxn3
C1538302,atxn3l
C1538303,atxn7
C1538304,atxn7l1
C1538305,atxn7l2
C1538306,atxn7l3
C2828823,atxn7l3b
C0295398,auh
C1332121,auh
C1823755,aunip
C1412699,aup1
C0971285,aurka
C1420466,aurka
C1836668,aurkaip1
C1420464,aurkb
C1420465,aurkc
C1422523,auts2
C0996779,aven
C1422030,aven
C0733431,avil
C1422473,avil
C2681178,avl9
C0078039,avp
C0138318,avp
C1098706,avp
C1334081,avp
C1366535,avp
C1424250,avp
C1568204,avp
C1706109,avp
C1708407,avp
C2698414,avp
C1429012,avpi1
C1332122,avpr1a
C4041725,avpr1a
C1332123,avpr1b
C3849896,avpr1b
C1332124,avpr2
C3711287,avpr2
C2681179,awat1
C1539289,awat2
C1823745,axdnd1
C1332125,axin1
C1332359,axin1
C1332126,axin2
C1454580,axin2
C0812237,axl
C1259415,axl
C1705718,axl
C1412706,azgp1
C1538309,azi1
C1538310,azi2
C1538311,azin1
C0054878,azu1
C1332127,azu1
C1412709,b2m
C1825854,b3galnt1
C1538312,b3galnt2
C1412711,b3galt1
C1412712,b3galt2
C1412714,b3galt4
C1412715,b3galt5
C1425214,b3galt6
C1825855,b3galtl
C1412716,b3gat1
C1412717,b3gat2
C1412718,b3gat3
C1423657,b3gn-t6
C1423631,b3gnt1
C1825856,b3gnt2
C1422039,b3gnt3
C1423655,b3gnt4
C1423656,b3gnt5
C1425794,b3gnt7
C1427724,b3gnt8
C1825857,b3gnt8
C2681181,b3gnt9
C1427724,b3gntl1
C1825858,b4galnt1
C1428349,b4galnt2
C1825859,b4galnt3
C1825860,b4galnt4
C1412719,b4galt1
C3539528,b4galt1
C1412720,b4galt2
C1412721,b4galt3
C1412722,b4galt4
C1412723,b4galt5
C1412724,b4galt6
C1412725,b4galt7
C0507117,b7
C1705431,b7
C1825881,b7
C4048302,b7
C2240201,b9d1
C2240202,b9d2
C1422571,baalc
C3538974,baalc
C1412726,baat
C2240326,babam1
C1412727,bace1
C1412728,bace2
C1412729,bach1
C1426958,bach1
C1879775,bach1
C1422394,bach2
C0205169,bad
C0293686,bad
C1366450,bad
C4522181,bad
C0379646,bag1
C1332371,bag1
C1412730,bag2
C1412731,bag3
C3816451,bag3
C1332372,bag4
C1332392,bag4
C1332373,bag5
C1565834,bag5
C1422271,bag6
C1423688,bage4
C1825861,bahcc1
C1428800,bahd1
C1332374,bai1
C1332603,bai1
C1706875,bai1
C1308466,bai2
C1332375,bai2
C1706872,bai2
C1308467,bai3
C1332376,bai3
C1706873,bai3
C0768288,baiap2
C1332378,baiap2
C1538314,baiap2l1
C3815878,baiap2l1
C1538315,baiap2l2
C1412733,baiap3
C0296517,bak1
C1332379,bak1
C1428947,bambi
C1436698,bambi
C1424954,banf1
C1424049,banf2
C1425385,bank1
C1538317,banp
C1332380,bap1
C1368335,bap1
C1419419,bap1
C1427865,bap1
C1704462,bap1
C1332381,bard1
C1332437,bard1
C1412735,barhl1
C1412736,barhl2
C1412737,barx1
C1412738,barx2
C1412739,basp1
C1412740,batf
C1826412,batf2
C2240205,batf3
C0219474,bax
C0812198,bax
C1412741,baz1a
C1412742,baz1b
C1412743,baz2a
C1412744,baz2b
C1425143,bbc3
C2681864,bbip1
C1412745,bbox1
C1412746,bbs1
C2936862,bbs1
C1826413,bbs10
C1859568,bbs10
C1826414,bbs12
C1859570,bbs12
C1412747,bbs2
C2936863,bbs2
C1412749,bbs4
C2936864,bbs4
C1412750,bbs5
C3892039,bbs5
C1425764,bbs7
C1859565,bbs7
C1842747,bbs9
C1859567,bbs9
C1422636,bbx
C1412752,bcam
C1826415,bcam
C1427881,bcan
C1447273,bcan
C1428347,bcap29
C1424489,bcap31
C1366459,bcar1
C1451357,bcar1
C1309026,bcar3
C1332386,bcar3
C1705392,bcar3
C0755807,bcas1
C1332387,bcas1
C1705591,bcas1
C1332388,bcas2
C1332620,bcas2
C1332389,bcas3
C1332621,bcas3
C1332390,bcas4
C1332622,bcas4
C1412751,bcat1
C4522182,bcat1
C1412752,bcat2
C1412753,bccip
C3540625,bccip
C2240206,bcdin3d
C1412756,bche
C4082696,bche
C1412759,bckdha
C1412760,bckdhb
C1538319,bckdk
C0766164,bcl10
C1367449,bcl10
C1421886,bcl11a
C3273394,bcl11a
C1421887,bcl11b
C2984595,bcl11b
C0376515,bcl2
C4042483,bcl2
C1412761,bcl2a1
C0219472,bcl2l1
C1332397,bcl2l1
C1412762,bcl2l10
C1337096,bcl2l11
C4282114,bcl2l11
C1422195,bcl2l12
C1424788,bcl2l13
C1424472,bcl2l14
C2240207,bcl2l15
C1332395,bcl2l2
C1332398,bcl2l2
C0640485,bcl3
C0812238,bcl3
C1706231,bcl3
C0248007,bcl6
C1332399,bcl6
C1706239,bcl6
C1412766,bcl6b
C1307696,bcl7a
C1332400,bcl7a
C1704962,bcl7a
C1412767,bcl7b
C1412768,bcl7c
C0672585,bcl9
C1332402,bcl9
C1428193,bcl9l
C1424602,bclaf1
C1422210,bcmo1
C3889442,bcmo1
C1425564,bco2
C1427193,bcor
C3543414,bcor
C1538320,bcorl1
C1538321,bcorp1
C0105421,bcr
C0525032,bcr
C0812385,bcr
C1879849,bcr
C3816168,bcr
C1412777,bcs1l
C1826418,bdh1
C1826419,bdh2
C1439290,bdkrb1
C4521833,bdkrb1
C1332407,bdkrb2
C4048586,bdkrb2
C0107103,bdnf
C1332408,bdnf
C1522561,bdnf
C2825882,bdnf
C3486709,bdnf
C0966598,bdp1
C1332409,bdp1
C1419099,bdp1
C1705151,bdp1
C2677573,bean1
C1412785,becn1
C2240209,begain
C1539171,bend2
C2681182,bend3
C1824542,bend4
C1823781,bend5
C1427177,bend6
C1428117,bend7
C1826421,best1
C1826422,best2
C1826423,best3
C1826424,best4
C1422759,bet1
C1426180,bet1l
C1427309,bet3l
C1412787,bex1
C1429014,bex2
C1428491,bex4
C2240210,bex5
C1425012,bfar
C1412789,bfsp1
C1412790,bfsp2
C1412791,bglap
C0053574,bgn
C1412792,bgn
C1826425,bhlha15
C2681183,bhlha9
C1538323,bhlhb9
C1420841,bhlhe22
C2698300,bhlhe22
C2699340,bhlhe22
C1423974,bhlhe23
C1412793,bhlhe40
C1424440,bhlhe41
C1412794,bhmt
C1530585,bhmt
C1412795,bhmt2
C1530588,bhmt2
C1426183,bicc1
C1412796,bicd1
C1424822,bicd2
C0531588,bid
C0585361,bid
C1332410,bid
C1332394,bik
C1332411,bik
C1332412,bin1
C4316932,bin1
C1412797,bin2
C1412798,bin3
C1332414,birc2
C1531411,birc2
C0763658,birc3
C1332415,birc3
C0664336,birc5
C1332416,birc5
C0910612,birc6
C1332417,birc6
C0964024,birc7
C1332418,birc7
C1423019,birc8
C1423926,bivm
C1412799,blcap
C1837221,blid
C1332419,blk
C0005740,blm
C0005859,blm
C1337098,blm
C1741784,blm
C2827109,blm
C1412800,blmh
C1332420,blnk
C1705638,blnk
C1740182,blnk
C1538324,bloc1s1
C1538325,bloc1s2
C1538326,bloc1s3
C1412801,blvra
C1412802,blvrb
C1412803,blzf1
C1428348,bmf
C3537383,bmf
C3890043,bmf
C0106701,bmi1
C1826623,bmi1
C1150203,bmp1
C1412804,bmp1
C1332422,bmp10
C1332588,bmp10
C0905649,bmp15
C1332423,bmp15
C1332424,bmp2
C1567772,bmp2
C1425261,bmp2k
C1538949,bmp2kl
C1332425,bmp3
C2003472,bmp3
C0530979,bmp4
C1412805,bmp4
C1332426,bmp5
C2003563,bmp5
C1332427,bmp6
C1612225,bmp6
C0083867,bmp7
C1332428,bmp7
C1454054,bmp7
C1427673,bmp8a
C1412806,bmp8b
C1826624,bmper
C1312139,bmpr1a
C1332430,bmpr1a
C1706016,bmpr1a
C1412807,bmpr1b
C0299048,bmpr2
C1312154,bmpr2
C1332431,bmpr2
C1706017,bmpr2
C1428109,bms1
C1332433,bmx
C1384557,bmx
C1412114,bnc1
C1538957,bnc1
C1743434,bnc1
C3890221,bnc1
C1538958,bnc2
C1412810,bnip1
C1412811,bnip2
C1412812,bnip3
C0662972,bnip3l
C1332435,bnip3l
C1424669,bnipl
C1826625,boc
C4318422,boc
C2681184,bod1
C3469643,bod1l
C3469644,bod1l2
C1412813,bok
C1826626,bola1
C1826628,bola2b
C1826629,bola3
C1422533,boll
C1412816,bpgm
C0297882,bphl
C1332436,bphl
C1443145,bpi
C3539024,bpi
C3469650,bpifb4
C1424335,bpifc
C1424054,bpil1
C1424335,bpil2
C1424336,bpil3
C1412817,bpnt1
C1826630,bptf
C1538959,bpy2
C1538960,bpy2b
C1538961,bpy2c
C0812241,braf
C1259929,braf
C1412819,brap
C1427330,brap
C1427704,brat1
C0376571,brca1
C1528558,brca1
C1704743,brca1
C4050215,brca1
C0598034,brca2
C2973986,brca2
C1539267,brcc3
C1826632,brcc3
C1412820,brd1
C1332639,brd2
C1366556,brd2
C1412821,brd3
C3275264,brd3
C1422073,brd4
C1448198,brd4
C1422561,brd7
C1426499,brd8
C1428523,brd9
C1412822,brdt
C1431101,brdt
C1412823,bre
C2363129,bre
C4084857,bre
C1096984,brf1
C1332448,brf1
C1412824,brf1
C1705394,brf1
C1332449,brf2
C1705710,brf2
C1412826,bri3
C1416513,bri3
C1422512,bri3bp
C1824432,bricd5
C1422696,brip1
C1426958,brip1
C1880731,brip1
C1538972,brix1
C1427880,brk1
C0915193,brms1
C1332450,brms1
C1706024,brms1
C1426981,brms1l
C1823205,brox
C1826634,brp44
C1427642,brp44l
C1422516,brpf1
C1422517,brpf3
C1332451,brs3
C4048263,brs3
C1538963,brsk1
C1538964,brsk2
C1823189,brwd1
C1538965,brwd3
C1423761,bscl2
C1823191,bsdc1
C1412828,bsg
C1412829,bsn
C1549952,bsn
C1424344,bsnd
C1865270,bsnd
C2677154,bsph1
C1425384,bspry
C1412830,bst1
C1968837,bst1
C1412831,bst2
C1970208,bsx
C0671988,btaf1
C1332452,btaf1
C1704910,btaf1
C1412832,btbd1
C1823192,btbd10
C1428292,btbd11
C1823193,btbd16
C2681185,btbd17
C2828831,btbd18
C2828832,btbd19
C1423535,btbd2
C1423776,btbd3
C1426512,btbd6
C1425408,btbd7
C1427247,btbd8
C1427432,btbd9
C0053251,btc
C1332453,btc
C3884533,btc
C1412833,btd
C1426082,btd
C1412835,btf3
C1412847,btf3
C1412836,btf3l1
C1823194,btf3l4
C1439347,btg1
C2698901,btg1
C1366526,btg2
C1505113,btg2
C1412840,btg3
C1422240,btg4
C1412841,btk
C1528376,btk
C1427306,btla
C1412842,btn1a1
C1412843,btn2a1
C1412844,btn2a2
C1421890,btn2a3
C1412845,btn3a1
C1412846,btn3a2
C1412847,btn3a3
C1412849,btnl2
C1412850,btnl3
C1428553,btnl8
C1428356,btnl9
C1412851,btrc
C1332455,bub1
C3710678,bub1
C1412854,bub1b
C2987246,bub1b
C1412855,bub3
C1823196,bud13
C1823197,bud31
C1412856,bves
C1412858,bysl
C1424579,bzrap1
C1425485,bzw1
C1425792,bzw2
C1428046,c10orf10
C1538405,c10orf105
C1538407,c10orf107
C1428073,c10orf11
C1538411,c10orf111
C1538412,c10orf112
C1538413,c10orf113
C1825801,c10orf12
C1538420,c10orf120
C1539007,c10orf126
C1539009,c10orf128
C1418458,c10orf2
C1428112,c10orf25
C1428113,c10orf26
C3812742,c10orf26
C1428114,c10orf27
C1428118,c10orf32
C1428120,c10orf35
C1538386,c10orf53
C1824302,c10orf54
C4049866,c10orf54
C1538387,c10orf55
C1425098,c10orf6
C1538392,c10orf61
C1538393,c10orf62
C1428739,c10orf67
C1428637,c10orf71
C1428520,c10orf76
C1428715,c10orf82
C1428524,c10orf88
C1428607,c10orf90
C1428649,c10orf91
C1428529,c10orf95
C1538399,c10orf99
C1412862,c11orf1
C3540116,c11orf10
C1412868,c11orf16
C1824326,c11orf2
C3542484,c11orf20
C1421892,c11orf21
C1412873,c11orf24
C1425282,c11orf30
C3814865,c11orf30
C1428928,c11orf34
C1824308,c11orf40
C1824309,c11orf41
C1824310,c11orf42
C1824311,c11orf44
C1824312,c11orf45
C1824313,c11orf46
C1824316,c11orf49
C1824318,c11orf52
C1824319,c11orf53
C1824320,c11orf54
C1824323,c11orf57
C1824324,c11orf58
C1824329,c11orf63
C1824331,c11orf65
C1824334,c11orf68
C1824336,c11orf70
C1824337,c11orf71
C1824338,c11orf72
C1824339,c11orf73
C1824340,c11orf74
C1824341,c11orf75
C2240299,c11orf80
C2681263,c11orf83
C2681264,c11orf84
C2681265,c11orf85
C2681266,c11orf86
C2681267,c11orf87
C2681268,c11orf88
C1412879,c11orf9
C2681271,c11orf91
C2828857,c11orf94
C3146775,c11orf96
C1425007,c12orf10
C1824350,c12orf29
C1824353,c12orf32
C1412881,c12orf4
C1824361,c12orf40
C3470530,c12orf41
C1824363,c12orf42
C1824364,c12orf43
C1824365,c12orf44
C1824366,c12orf45
C1824369,c12orf48
C1824370,c12orf49
C1412882,c12orf5
C1824371,c12orf50
C1824375,c12orf54
C1824377,c12orf56
C1824378,c12orf57
C1824380,c12orf60
C1824382,c12orf62
C2240302,c12orf64
C2240303,c12orf65
C2681273,c12orf66
C2681278,c12orf71
C2681280,c12orf73
C2681281,c12orf74
C2681282,c12orf75
C2828925,c12orf76
C2828926,c12orf77
C1539026,c13orf15
C1824389,c13orf31
C1824391,c13orf34
C1412884,c14orf1
C1426758,c14orf101
C1426761,c14orf104
C1426762,c14orf105
C1426824,c14orf119
C1423043,c14orf129
C1426880,c14orf132
C4320392,c14orf142
C1426892,c14orf144
C1426895,c14orf147
C1539037,c14orf149
C1426971,c14orf159
C1427962,c14orf166
C1539048,c14orf173
C1824393,c14orf177
C1824394,c14orf178
C2240305,c14orf180
C1412885,c14orf2
C1426461,c14orf28
C1426473,c14orf37
C1426476,c14orf39
C1426488,c14orf49
C1426710,c14orf79
C1426711,c14orf80
C1426746,c14orf93
C1412887,c15orf2
C1539051,c15orf23
C3890201,c15orf23
C1539057,c15orf29
C1824396,c15orf32
C1824402,c15orf38
C1824403,c15orf39
C1824404,c15orf40
C1824405,c15orf41
C1824406,c15orf42
C1824407,c15orf43
C1824410,c15orf48
C2240307,c15orf52
C2240308,c15orf53
C2240309,c15orf54
C1837033,c15orf55
C2985260,c15orf55
C2985261,c15orf55
C2240310,c15orf56
C1824556,c15orf57
C2681289,c15orf59
C2681291,c15orf61
C2681292,c15orf62
C1412893,c16orf3
C1540244,c16orf45
C1540245,c16orf46
C1540246,c16orf47
C1539059,c16orf5
C1540251,c16orf52
C1540252,c16orf53
C3812826,c16orf53
C1540253,c16orf54
C1540254,c16orf55
C1824415,c16orf58
C1824416,c16orf59
C2240311,c16orf62
C1824423,c16orf70
C1824424,c16orf71
C1824425,c16orf72
C1824427,c16orf74
C1824431,c16orf78
C2240315,c16orf86
C2681293,c16orf87
C2681294,c16orf89
C2681295,c16orf90
C2681296,c16orf91
C2681297,c16orf92
C3146781,c16orf95
C3469754,c16orf96
C2681306,c17orf102
C2828929,c17orf104
C2828930,c17orf105
C2828931,c17orf107
C1423692,c17orf28
C1428682,c17orf37
C3539395,c17orf39
C3469975,c17orf42
C1824439,c17orf47
C1824441,c17orf49
C1824443,c17orf51
C1824445,c17orf53
C1824450,c17orf58
C1824451,c17orf59
C1824453,c17orf61
C1824454,c17orf62
C1824456,c17orf64
C1824459,c17orf67
C1824462,c17orf70
C2985125,c17orf70
C1824466,c17orf74
C1824467,c17orf75
C1824469,c17orf77
C1824472,c17orf80
C1824473,c17orf81
C1824474,c17orf82
C1824477,c17orf85
C2240316,c17orf87
C2681301,c17orf97
C1412918,c18orf1
C1540264,c18orf21
C2240321,c18orf32
C3146783,c18orf42
C3470101,c18orf45
C1540278,c18orf54
C3146784,c18orf63
C1428369,c18orf8
C1424658,c19orf10
C1428487,c19orf12
C1428726,c19orf18
C1421895,c19orf2
C3272713,c19orf2
C1428639,c19orf21
C1428550,c19orf24
C1428620,c19orf25
C1540285,c19orf33
C1540287,c19orf35
C2681308,c19orf38
C1824480,c19orf39
C1824481,c19orf40
C2985124,c19orf40
C1824484,c19orf43
C1824485,c19orf44
C1824487,c19orf46
C1824488,c19orf47
C1824489,c19orf48
C3470554,c19orf50
C4321054,c19orf52
C1824494,c19orf53
C1824495,c19orf54
C1824498,c19orf57
C1424703,c19orf6
C2240324,c19orf60
C2240326,c19orf62
C4084863,c19orf62
C2240327,c19orf63
C2681309,c19orf66
C2681310,c19orf67
C2681311,c19orf68
C2681313,c19orf70
C2681314,c19orf71
C2681316,c19orf73
C4321342,c19orf77
C3469759,c19orf80
C3469760,c19orf81
C1846978,c1d
C1538973,c1galt1
C1538974,c1galt1c1
C1823720,c1orf100
C1823721,c1orf101
C1823725,c1orf105
C1823729,c1orf109
C1823732,c1orf112
C1823735,c1orf115
C1823736,c1orf116
C1823742,c1orf122
C1823743,c1orf123
C1823744,c1orf124
C1823747,c1orf127
C1823751,c1orf131
C1823752,c1orf132
C1823754,c1orf134
C1823757,c1orf137
C1823760,c1orf141
C1823765,c1orf146
C1823766,c1orf147
C1823774,c1orf158
C1823775,c1orf159
C1823778,c1orf162
C1823783,c1orf167
C1823784,c1orf168
C1823785,c1orf170
C1823786,c1orf172
C1823788,c1orf174
C1823791,c1orf177
C1823799,c1orf185
C1823800,c1orf186
C1823801,c1orf187
C1823803,c1orf189
C1823808,c1orf194
C1823809,c1orf195
C1823810,c1orf196
C1823812,c1orf198
C1823813,c1orf201
C1823815,c1orf204
C1423530,c1orf21
C1823816,c1orf210
C2240241,c1orf216
C2240244,c1orf220
C2681189,c1orf226
C2681191,c1orf228
C2828838,c1orf229
C1538979,c1orf27
C1425251,c1orf31
C1425968,c1orf35
C1538983,c1orf43
C1538989,c1orf50
C3470957,c1orf51
C1538991,c1orf52
C1823203,c1orf53
C1538992,c1orf54
C1538994,c1orf56
C1823207,c1orf61
C1823210,c1orf64
C1823214,c1orf68
C1823218,c1orf74
C1823706,c1orf86
C1823707,c1orf87
C1823708,c1orf88
C1823714,c1orf94
C1823716,c1orf96
C1412931,c1qa
C3539862,c1qa
C3542415,c1qa
C1412932,c1qb
C1412933,c1qbp
C1823200,c1qc
C1538975,c1ql1
C1538976,c1ql2
C1538977,c1ql3
C1538978,c1ql4
C1422563,c1qtnf1
C1422564,c1qtnf2
C1422565,c1qtnf3
C1422582,c1qtnf4
C1422581,c1qtnf5
C1425327,c1qtnf5
C1422580,c1qtnf6
C1422579,c1qtnf7
C1429194,c1qtnf8
C1823202,c1qtnf9
C3146706,c1qtnf9b
C1412936,c1r
C1427465,c1rl
C1412937,c1s
C1305857,c2
C1412938,c2
C3810846,c2
C1423779,c20orf11
C1424006,c20orf133
C1424014,c20orf141
C1424017,c20orf144
C1424043,c20orf173
C1424057,c20orf187
C1425047,c20orf194
C1824502,c20orf196
C1824503,c20orf197
C1423788,c20orf20
C2828936,c20orf202
C1423792,c20orf24
C1423794,c20orf27
C3471304,c20orf29
C1421897,c20orf3
C3470097,c20orf30
C1423806,c20orf4
C1424064,c20orf54
C1423817,c20orf7
C1424082,c20orf72
C1424087,c20orf78
C1424092,c20orf85
C1424101,c20orf94
C1424103,c20orf96
C1412946,c21orf2
C1412958,c21orf33
C1412978,c21orf56
C1412980,c21orf58
C1412981,c21orf59
C1412984,c21orf62
C1424295,c21orf7
C1424297,c21orf91
C1538422,c22orf15
C1425627,c22orf23
C1538424,c22orf24
C1824506,c22orf25
C1824509,c22orf28
C1824512,c22orf31
C1824513,c22orf32
C1824515,c22orf34
C2240332,c22orf39
C2681320,c22orf42
C2828939,c22orf46
C2240246,c2cd2
C1428768,c2cd2l
C2240247,c2cd3
C1835909,c2cd4a
C1835908,c2cd4b
C1428858,c2cd4c
C2828839,c2cd4d
C1428709,c2orf15
C1428466,c2orf16
C2681192,c2orf27a
C2681193,c2orf27b
C1824107,c2orf40
C1824108,c2orf42
C1824109,c2orf43
C1824110,c2orf44
C3541883,c2orf44
C1824112,c2orf47
C1824113,c2orf48
C1824114,c2orf49
C1824115,c2orf50
C2240248,c2orf54
C2240258,c2orf64
C2240260,c2orf66
C2240261,c2orf67
C2681194,c2orf68
C2681195,c2orf69
C2681196,c2orf70
C2681197,c2orf71
C2681199,c2orf73
C2681200,c2orf74
C2681201,c2orf76
C2681203,c2orf78
C2681205,c2orf80
C2681206,c2orf81
C2681207,c2orf82
C2681208,c2orf83
C2681212,c2orf88
C1305853,c3
C1332656,c3
C1571455,c3
C2699419,c3
C1412995,c3ar1
C1540225,c3orf14
C1540226,c3orf15
C1540228,c3orf17
C1540229,c3orf18
C1540231,c3orf20
C1540232,c3orf21
C1540233,c3orf22
C1705402,c3orf27
C1708150,c3orf27
C1824125,c3orf28
C1824126,c3orf30
C3469951,c3orf31
C1824128,c3orf32
C1824129,c3orf33
C1824131,c3orf35
C1824132,c3orf36
C1824134,c3orf38
C1824135,c3orf39
C1824145,c3orf49
C1824148,c3orf52
C1824152,c3orf56
C1824153,c3orf57
C1824154,c3orf58
C1824157,c3orf62
C3470282,c3orf63
C1824159,c3orf64
C2240262,c3orf67
C2681213,c3orf70
C1823363,c3orf75
C2828843,c3orf77
C2828844,c3orf79
C3469663,c3orf80
C2681219,c3p1
C0523345,c4a
C1412999,c4a
C1412999,c4b
C1413000,c4b
C1413001,c4bpa
C1413004,c4bpb
C1428713,c4orf14
C1540236,c4orf17
C1824164,c4orf19
C1824167,c4orf22
C1824169,c4orf26
C1824170,c4orf27
C2681220,c4orf3
C1824175,c4orf32
C1824176,c4orf33
C1824179,c4orf36
C2240268,c4orf41
C2681223,c4orf45
C2681224,c4orf46
C2681225,c4orf47
C2681226,c4orf48
C2828845,c4orf50
C2828846,c4orf51
C3542069,c4orf52
C1426092,c4orf7
C0009519,c5
C1305859,c5
C1367710,c5
C1824180,c5ar1
C1424582,c5orf13
C1540239,c5orf15
C1540240,c5orf17
C1824181,c5orf20
C1824183,c5orf22
C1824185,c5orf24
C1824191,c5orf30
C1824194,c5orf34
C1864832,c5orf38
C1969797,c5orf39
C3469921,c5orf41
C2240273,c5orf42
C2681230,c5orf45
C2681231,c5orf46
C2681232,c5orf47
C2681234,c5orf49
C1413010,c5orf5
C2681236,c5orf51
C2681237,c5orf52
C2681239,c5orf54
C2828848,c5orf56
C2828849,c5orf58
C2828850,c5orf60
C3146712,c5orf63
C3146713,c5orf64
C1305860,c6
C1413014,c6
C1419009,c6
C1413015,c6orf1
C1422274,c6orf10
C1427421,c6orf105
C1427422,c6orf106
C1427437,c6orf118
C1427451,c6orf120
C1427441,c6orf125
C1427460,c6orf130
C1427470,c6orf132
C1427478,c6orf136
C3471468,c6orf138
C1427501,c6orf141
C1422277,c6orf15
C1427548,c6orf163
C1427612,c6orf183
C1427620,c6orf192
C1427651,c6orf201
C1425209,c6orf203
C1425146,c6orf211
C1968829,c6orf221
C2240276,c6orf222
C2240277,c6orf223
C2681242,c6orf226
C1422285,c6orf25
C1422287,c6orf27
C1425992,c6orf47
C1425994,c6orf48
C1332658,c6orf49
C1569684,c6orf49
C1705059,c6orf49
C1427186,c6orf52
C1427211,c6orf58
C1427236,c6orf62
C1427278,c6orf70
C1427330,c6orf89
C2983307,c6orf94
C3470352,c6orf94
C3889132,c6orf97
C1427391,c6orf99
C1305861,c7
C1367714,c7
C1413019,c7
C1706327,c7
C1423901,c7orf10
C1423902,c7orf11
C1424762,c7orf13
C1424668,c7orf16
C1427708,c7orf23
C1427706,c7orf25
C1427705,c7orf26
C3808965,c7orf29
C3470933,c7orf30
C1427719,c7orf31
C1427721,c7orf33
C1427740,c7orf34
C1824228,c7orf43
C1824229,c7orf44
C1824234,c7orf49
C2240279,c7orf50
C2240285,c7orf57
C2681246,c7orf61
C2681250,c7orf65
C2681251,c7orf66
C2681254,c7orf69
C2828851,c7orf70
C2828852,c7orf71
C2828853,c7orf72
C3469749,c7orf73
C1413023,c8a
C1413024,c8b
C1413025,c8g
C1538329,c8orf22
C1824242,c8orf31
C1824244,c8orf33
C1824245,c8orf34
C1824246,c8orf37
C1824247,c8orf38
C1413028,c8orf4
C1824250,c8orf41
C1824253,c8orf44
C3470944,c8orf45
C1824255,c8orf46
C1824257,c8orf48
C1824258,c8orf49
C1824266,c8orf58
C1824267,c8orf59
C1824282,c8orf74
C1824284,c8orf76
C2681255,c8orf82
C2681259,c8orf86
C1413029,c9
C3540507,c9
C1538339,c9orf103
C1538342,c9orf106
C1413030,c9orf11
C1428634,c9orf114
C1428708,c9orf116
C1538346,c9orf118
C3469945,c9orf119
C3542911,c9orf119
C1538351,c9orf123
C1538356,c9orf129
C1824294,c9orf131
C1824295,c9orf135
C1824296,c9orf139
C1538362,c9orf140
C1824297,c9orf142
C2240291,c9orf147
C1538367,c9orf152
C1538368,c9orf153
C1425105,c9orf16
C1824299,c9orf163
C1506356,c9orf164
